created_at,subject,target_label,ambient,target_trial,source_file,source_rows,output_rows,tail_seconds,tail_frames,method
2026-06-23T23:07:38,yja,post_bed_fall_inactive,aircon,t014,data/danger/fall/bed_stand_to_lie_fall/yja/yja_bed_stand_to_lie_fall_t010.csv,968,2001,20.000,2.820,282,fall_10s_plus_repeated_tail_to_20s
2026-06-23T23:07:40,yja,post_bed_fall_inactive,aircon,t015,data/danger/fall/bed_sitting_to_stand_fall/yja/yja_bed_sitting_to_stand_fall_t011.csv,975,2001,20.000,1.710,171,fall_10s_plus_repeated_tail_to_20s
2026-06-23T23:07:42,yja,post_bed_fall_inactive,tv,t016,data/danger/fall/bed_sitting_to_stand_fall/yja/yja_bed_sitting_to_stand_fall_t016.csv,978,2001,20.000,1.927,193,fall_10s_plus_repeated_tail_to_20s
2026-06-23T23:07:44,yja,post_bed_fall_inactive,tv,t017,data/danger/fall/bed_lying_to_stand_fall/yja/yja_bed_lying_to_stand_fall_t016.csv,975,2001,20.000,2.875,288,fall_10s_plus_repeated_tail_to_20s
2026-06-23T23:07:46,yja,post_bed_fall_inactive,tv,t018,data/danger/fall/bed_stand_to_lie_fall/yja/yja_bed_stand_to_lie_fall_t016.csv,989,2001,20.000,2.091,209,fall_10s_plus_repeated_tail_to_20s
2026-06-23T23:07:48,yja,post_bed_fall_inactive,tv,t019,data/danger/fall/bed_sitting_to_stand_fall/yja/yja_bed_sitting_to_stand_fall_t017.csv,912,2001,20.000,2.082,208,fall_10s_plus_repeated_tail_to_20s
2026-06-23T23:07:49,yja,post_bed_fall_inactive,tv,t020,data/danger/fall/bed_lying_to_stand_fall/yja/yja_bed_lying_to_stand_fall_t017.csv,943,2001,20.000,1.573,157,fall_10s_plus_repeated_tail_to_20s
2026-06-23T23:07:51,yja,post_bed_fall_inactive,tv,t021,data/danger/fall/bed_stand_to_lie_fall/yja/yja_bed_stand_to_lie_fall_t017.csv,978,2001,20.000,2.820,282,fall_10s_plus_repeated_tail_to_20s
2026-06-23T23:07:53,yja,post_bed_fall_inactive,tv,t022,data/danger/fall/bed_sitting_to_stand_fall/yja/yja_bed_sitting_to_stand_fall_t018.csv,969,2001,20.000,1.710,171,fall_10s_plus_repeated_tail_to_20s
2026-06-23T23:07:55,yja,post_bed_fall_inactive,music,t023,data/danger/fall/bed_sitting_to_stand_fall/yja/yja_bed_sitting_to_stand_fall_t022.csv,980,1820,20.009,1.927,175,fall_10s_plus_repeated_tail_to_20s
2026-06-23T23:07:57,yja,post_bed_fall_inactive,music,t024,data/danger/fall/bed_lying_to_stand_fall/yja/yja_bed_lying_to_stand_fall_t023.csv,951,2001,20.000,2.875,288,fall_10s_plus_repeated_tail_to_20s
2026-06-23T23:07:58,yja,post_bed_fall_inactive,music,t025,data/danger/fall/bed_stand_to_lie_fall/yja/yja_bed_stand_to_lie_fall_t023.csv,980,2001,20.000,2.091,209,fall_10s_plus_repeated_tail_to_20s
2026-06-23T23:08:00,yja,post_bed_fall_inactive,music,t026,data/danger/fall/bed_sitting_to_stand_fall/yja/yja_bed_sitting_to_stand_fall_t023.csv,980,1820,20.009,2.082,189,fall_10s_plus_repeated_tail_to_20s
2026-06-23T23:08:02,yja,post_bed_fall_inactive,music,t027,data/danger/fall/bed_lying_to_stand_fall/yja/yja_bed_lying_to_stand_fall_t024.csv,973,2001,20.000,1.573,157,fall_10s_plus_repeated_tail_to_20s
2026-06-23T23:08:04,yja,post_chair_fall_inactive,quiet,t001,data/danger/fall/chair_sitting_to_stand_fall/yja/yja_chair_sitting_to_stand_fall_t001.csv,975,2001,20.000,1.927,193,fall_10s_plus_repeated_tail_to_20s
2026-06-23T23:08:06,yja,post_chair_fall_inactive,quiet,t002,data/danger/fall/chair_stand_to_sit_fall/yja/yja_chair_stand_to_sit_fall_t001.csv,991,2001,20.000,2.875,288,fall_10s_plus_repeated_tail_to_20s
2026-06-23T23:08:08,yja,post_chair_fall_inactive,quiet,t003,data/danger/fall/chair_sitting_to_stand_fall/yja/yja_chair_sitting_to_stand_fall_t002.csv,985,2001,20.000,2.091,209,fall_10s_plus_repeated_tail_to_20s
2026-06-23T23:08:09,yja,post_chair_fall_inactive,quiet,t004,data/danger/fall/chair_stand_to_sit_fall/yja/yja_chair_stand_to_sit_fall_t002.csv,981,2001,20.000,2.082,208,fall_10s_plus_repeated_tail_to_20s
2026-06-23T23:08:11,yja,post_chair_fall_inactive,quiet,t005,data/danger/fall/chair_sitting_to_stand_fall/yja/yja_chair_sitting_to_stand_fall_t003.csv,986,2001,20.000,1.573,157,fall_10s_plus_repeated_tail_to_20s
2026-06-23T23:08:13,yja,post_chair_fall_inactive,quiet,t006,data/danger/fall/chair_stand_to_sit_fall/yja/yja_chair_stand_to_sit_fall_t003.csv,976,2001,20.000,2.820,282,fall_10s_plus_repeated_tail_to_20s
2026-06-23T23:08:15,yja,post_chair_fall_inactive,quiet,t007,data/danger/fall/chair_sitting_to_stand_fall/yja/yja_chair_sitting_to_stand_fall_t004.csv,986,2001,20.000,1.710,171,fall_10s_plus_repeated_tail_to_20s
2026-06-23T23:08:17,yja,post_chair_fall_inactive,quiet,t008,data/danger/fall/chair_stand_to_sit_fall/yja/yja_chair_stand_to_sit_fall_t004.csv,976,2001,20.000,2.601,260,fall_10s_plus_repeated_tail_to_20s
2026-06-23T23:08:19,yja,post_chair_fall_inactive,aircon,t009,data/danger/fall/chair_sitting_to_stand_fall/yja/yja_chair_sitting_to_stand_fall_t009.csv,984,2001,20.000,1.927,193,fall_10s_plus_repeated_tail_to_20s
2026-06-23T23:08:21,yja,post_chair_fall_inactive,aircon,t010,data/danger/fall/chair_stand_to_sit_fall/yja/yja_chair_stand_to_sit_fall_t009.csv,971,2001,20.000,2.875,288,fall_10s_plus_repeated_tail_to_20s
2026-06-23T23:08:22,yja,post_chair_fall_inactive,aircon,t011,data/danger/fall/chair_sitting_to_stand_fall/yja/yja_chair_sitting_to_stand_fall_t010.csv,969,2001,20.000,2.091,209,fall_10s_plus_repeated_tail_to_20s
2026-06-23T23:08:24,yja,post_chair_fall_inactive,aircon,t012,data/danger/fall/chair_stand_to_sit_fall/yja/yja_chair_stand_to_sit_fall_t010.csv,969,2001,20.000,2.082,208,fall_10s_plus_repeated_tail_to_20s
2026-06-23T23:08:26,yja,post_chair_fall_inactive,aircon,t013,data/danger/fall/chair_sitting_to_stand_fall/yja/yja_chair_sitting_to_stand_fall_t011.csv,938,2001,20.000,1.573,157,fall_10s_plus_repeated_tail_to_20s
2026-06-23T23:08:28,yja,post_chair_fall_inactive,aircon,t014,data/danger/fall/chair_stand_to_sit_fall/yja/yja_chair_stand_to_sit_fall_t011.csv,980,2001,20.000,2.820,282,fall_10s_plus_repeated_tail_to_20s
2026-06-23T23:08:29,yja,post_chair_fall_inactive,aircon,t015,data/danger/fall/chair_sitting_to_stand_fall/yja/yja_chair_sitting_to_stand_fall_t012.csv,990,2001,20.000,1.710,171,fall_10s_plus_repeated_tail_to_20s
2026-06-23T23:08:32,yja,post_chair_fall_inactive,tv,t016,data/danger/fall/chair_sitting_to_stand_fall/yja/yja_chair_sitting_to_stand_fall_t016.csv,986,2001,20.000,1.927,193,fall_10s_plus_repeated_tail_to_20s
2026-06-23T23:08:34,yja,post_chair_fall_inactive,tv,t017,data/danger/fall/chair_stand_to_sit_fall/yja/yja_chair_stand_to_sit_fall_t016.csv,987,2001,20.000,2.875,288,fall_10s_plus_repeated_tail_to_20s
2026-06-23T23:08:35,yja,post_chair_fall_inactive,tv,t018,data/danger/fall/chair_sitting_to_stand_fall/yja/yja_chair_sitting_to_stand_fall_t017.csv,973,2001,20.000,2.091,209,fall_10s_plus_repeated_tail_to_20s
2026-06-23T23:08:37,yja,post_chair_fall_inactive,tv,t019,data/danger/fall/chair_stand_to_sit_fall/yja/yja_chair_stand_to_sit_fall_t017.csv,984,2001,20.000,2.082,208,fall_10s_plus_repeated_tail_to_20s
2026-06-23T23:08:39,yja,post_chair_fall_inactive,tv,t020,data/danger/fall/chair_sitting_to_stand_fall/yja/yja_chair_sitting_to_stand_fall_t018.csv,979,2001,20.000,1.573,157,fall_10s_plus_repeated_tail_to_20s
2026-06-23T23:08:41,yja,post_chair_fall_inactive,tv,t021,data/danger/fall/chair_stand_to_sit_fall/yja/yja_chair_stand_to_sit_fall_t018.csv,985,2001,20.000,2.820,282,fall_10s_plus_repeated_tail_to_20s
2026-06-23T23:08:43,yja,post_chair_fall_inactive,tv,t022,data/danger/fall/chair_sitting_to_stand_fall/yja/yja_chair_sitting_to_stand_fall_t019.csv,978,2001,20.000,1.710,171,fall_10s_plus_repeated_tail_to_20s
2026-06-23T23:08:45,yja,post_chair_fall_inactive,music,t023,data/danger/fall/chair_sitting_to_stand_fall/yja/yja_chair_sitting_to_stand_fall_t022.csv,984,2001,20.000,1.927,193,fall_10s_plus_repeated_tail_to_20s
2026-06-23T23:08:47,yja,post_chair_fall_inactive,music,t024,data/danger/fall/chair_stand_to_sit_fall/yja/yja_chair_stand_to_sit_fall_t023.csv,981,2001,20.000,2.875,288,fall_10s_plus_repeated_tail_to_20s
2026-06-23T23:08:48,yja,post_chair_fall_inactive,music,t025,data/danger/fall/chair_sitting_to_stand_fall/yja/yja_chair_sitting_to_stand_fall_t023.csv,972,2001,20.000,2.091,209,fall_10s_plus_repeated_tail_to_20s
2026-06-23T23:08:50,yja,post_chair_fall_inactive,music,t026,data/danger/fall/chair_stand_to_sit_fall/yja/yja_chair_stand_to_sit_fall_t024.csv,983,2001,20.000,2.082,208,fall_10s_plus_repeated_tail_to_20s
2026-06-23T23:08:52,yja,post_chair_fall_inactive,music,t027,data/danger/fall/chair_sitting_to_stand_fall/yja/yja_chair_sitting_to_stand_fall_t024.csv,982,2001,20.000,1.573,157,fall_10s_plus_repeated_tail_to_20s
