time_ms,amp,rssi
1782273658528,40.730125427246094,-69
1782273658534,41.29573059082031,-69
1782273658539,41.432865142822266,-69
1782273658544,40.649620056152344,-69
1782273658548,40.93680191040039,-69
1782273658552,40.984718322753906,-69
1782273658556,39.746315002441406,-69
1782273658559,40.84878158569336,-69
1782273658562,40.7357292175293,-69
1782273658566,41.08416748046875,-69
1782273658569,40.3641242980957,-69
1782273658572,41.157691955566406,-69
1782273658575,40.580318450927734,-69
1782273658578,40.518951416015625,-69
1782273658582,40.103145599365234,-69
1782273658585,40.43722152709961,-69
1782273658588,40.813323974609375,-69
1782273658592,41.905921936035156,-69
1782273658595,40.6285514831543,-69
1782273658599,39.5555305480957,-69
1782273658602,40.22415542602539,-69
1782273658605,40.973880767822266,-69
1782273658609,40.106929779052734,-69
1782273658612,40.357330322265625,-69
1782273658616,39.82908630371094,-69
1782273658619,40.63909149169922,-69
1782273658622,41.29429626464844,-69
1782273658625,41.16800308227539,-69
1782273658629,41.10546875,-69
1782273658632,41.19755172729492,-69
1782273658635,40.94723892211914,-69
1782273658638,40.91728210449219,-69
1782273658641,40.846397399902344,-69
1782273658644,42.365440368652344,-69
1782273658647,40.51894760131836,-69
1782273658651,41.1043586730957,-69
1782273658654,40.27254104614258,-69
1782273658658,40.920772552490234,-69
1782273658661,40.213985443115234,-69
1782273658664,40.197818756103516,-69
1782273658667,41.35774230957031,-69
1782273658670,41.30510711669922,-69
1782273658673,40.812599182128906,-69
1782273658677,41.04726028442383,-69
1782273658680,40.37181854248047,-69
1782273658683,40.439537048339844,-69
1782273658686,40.85731887817383,-69
1782273658690,40.81446838378906,-69
1782273658693,41.01206588745117,-69
1782273658696,40.063209533691406,-69
1782273658700,40.36101150512695,-69
1782273658703,42.11713790893555,-69
1782273658706,40.98179626464844,-69
1782273658709,40.234989166259766,-69
1782273658712,40.976131439208984,-69
1782273658716,40.6278190612793,-69
1782273658719,40.21380615234375,-69
1782273658722,40.400272369384766,-69
1782273658726,40.73939895629883,-69
1782273658729,40.55790710449219,-69
1782273658732,40.061458587646484,-69
1782273658736,40.41986083984375,-69
1782273658739,40.34606170654297,-69
1782273658742,40.523643493652344,-69
1782273658746,40.72401428222656,-69
1782273658749,40.79876708984375,-69
1782273658752,40.58346939086914,-69
1782273658755,40.091129302978516,-69
1782273658758,39.63355255126953,-69
1782273658761,40.650142669677734,-69
1782273658764,41.04460144042969,-69
1782273658767,40.78671646118164,-69
1782273658771,40.74802017211914,-69
1782273658774,41.2882194519043,-69
1782273658777,41.48944091796875,-69
1782273658780,41.510528564453125,-69
1782273658784,41.11262893676758,-69
1782273658787,41.00407791137695,-69
1782273658790,41.099952697753906,-69
1782273658794,41.3801383972168,-69
1782273658797,40.8985710144043,-69
1782273658800,41.128536224365234,-69
1782273658803,40.51568603515625,-69
1782273658806,40.93063735961914,-69
1782273658810,40.46288299560547,-69
1782273658813,41.704246520996094,-69
1782273658816,41.35886001586914,-69
1782273658819,40.52140426635742,-69
1782273658822,40.96488571166992,-69
1782273658826,43.034034729003906,-69
1782273658829,41.133018493652344,-69
1782273658833,41.27549362182617,-69
1782273658836,41.11341094970703,-69
1782273658839,40.76100158691406,-69
1782273658843,41.02573013305664,-69
1782273658846,41.47613525390625,-69
1782273658849,40.582550048828125,-69
1782273658852,40.02029037475586,-69
1782273658855,41.41084671020508,-69
1782273658858,40.385658264160156,-69
1782273658862,39.82980728149414,-69
1782273658865,40.53697967529297,-69
1782273658868,41.07306671142578,-69
1782273658872,39.97118377685547,-69
1782273658875,40.788002014160156,-69
1782273658878,40.77226257324219,-69
1782273658881,39.79442596435547,-69
1782273658884,40.61600875854492,-69
1782273658888,40.530303955078125,-69
1782273658891,40.59333801269531,-69
1782273658894,40.34116744995117,-69
1782273658898,40.593502044677734,-69
1782273658901,40.88756561279297,-69
1782273658905,40.56216049194336,-69
1782273658908,40.74774169921875,-69
1782273658911,40.9460334777832,-69
1782273658915,41.958621978759766,-69
1782273658918,40.8493766784668,-69
1782273658921,40.96153259277344,-69
1782273658924,40.663814544677734,-69
1782273658927,41.0020637512207,-69
1782273658931,41.48753356933594,-69
1782273658934,41.306671142578125,-69
1782273658937,41.1176872253418,-69
1782273658940,41.709510803222656,-69
1782273658943,41.10442352294922,-69
1782273658947,41.1191291809082,-69
1782273658950,41.11391830444336,-69
1782273658953,41.40645217895508,-69
1782273658960,41.50437927246094,-69
1782273658971,41.248382568359375,-69
1782273658982,41.58631896972656,-69
1782273658992,40.6307258605957,-69
1782273659003,40.087188720703125,-69
1782273659014,40.17311096191406,-69
1782273659024,41.29631805419922,-69
1782273659035,40.60795211791992,-69
1782273659046,41.48918914794922,-69
1782273659056,40.021453857421875,-69
1782273659068,40.532711029052734,-69
1782273659079,40.5244140625,-69
1782273659089,39.57467269897461,-69
1782273659099,40.596126556396484,-69
1782273659109,41.01495361328125,-69
1782273659120,40.61484909057617,-69
1782273659132,40.27577590942383,-69
1782273659145,40.64165115356445,-69
1782273659155,41.0065803527832,-69
1782273659166,40.616695404052734,-69
1782273659176,40.72187805175781,-69
1782273659186,40.718360900878906,-69
1782273659198,40.450958251953125,-69
1782273659209,40.050254821777344,-69
1782273659220,40.53425598144531,-69
1782273659231,40.52186584472656,-69
1782273659246,39.838382720947266,-69
1782273659257,40.40767288208008,-69
1782273659267,40.96391677856445,-69
1782273659278,40.7896842956543,-69
1782273659288,41.01350784301758,-69
1782273659300,40.43384552001953,-69
1782273659311,41.42566680908203,-69
1782273659323,40.804290771484375,-69
1782273659332,40.1109504699707,-69
1782273659343,40.796546936035156,-69
1782273659353,40.29121398925781,-69
1782273659364,40.441471099853516,-69
1782273659373,40.005496978759766,-69
1782273659385,39.860233306884766,-69
1782273659395,40.921592712402344,-69
1782273659406,40.578163146972656,-69
1782273659417,40.97685623168945,-69
1782273659428,40.77588653564453,-69
1782273659438,40.81451416015625,-69
1782273659453,39.84402084350586,-69
1782273659463,40.62810516357422,-69
1782273659474,41.24235153198242,-69
1782273659484,41.928592681884766,-69
1782273659494,41.25069808959961,-69
1782273659505,40.898929595947266,-69
1782273659516,40.97008514404297,-69
1782273659526,41.11906051635742,-69
1782273659536,41.07646560668945,-69
1782273659550,40.96752166748047,-69
1782273659561,40.72604751586914,-69
1782273659571,41.441741943359375,-69
1782273659582,41.322959899902344,-69
1782273659599,41.117103576660156,-69
1782273659609,41.082759857177734,-69
1782273659620,41.50801086425781,-69
1782273659631,41.278263092041016,-69
1782273659642,40.82019805908203,-69
1782273659657,41.88435363769531,-69
1782273659668,40.88741683959961,-69
1782273659678,40.69057846069336,-69
1782273659690,41.06232833862305,-69
1782273659700,40.67131042480469,-69
1782273659712,40.70969009399414,-69
1782273659724,40.57454299926758,-69
1782273659736,40.52598571777344,-69
1782273659746,40.640995025634766,-69
1782273659758,40.66035842895508,-69
1782273659768,41.0689811706543,-69
1782273659778,41.1329460144043,-69
1782273659790,41.09611511230469,-69
1782273659807,40.790645599365234,-69
1782273659817,40.727142333984375,-69
1782273659828,40.572715759277344,-69
1782273659838,40.75730895996094,-70
1782273659849,40.2780876159668,-69
1782273659860,40.669776916503906,-69
1782273659871,40.24449920654297,-69
1782273659882,40.144256591796875,-69
1782273659892,41.24591827392578,-69
1782273659902,40.59063720703125,-69
1782273659913,40.44816589355469,-69
1782273659925,40.61353302001953,-69
1782273659935,40.88874435424805,-69
1782273659946,41.055564880371094,-69
1782273659955,41.91255187988281,-69
1782273659966,40.91505432128906,-69
1782273659977,40.1961555480957,-69
1782273659987,40.98408508300781,-69
1782273659997,41.037418365478516,-69
1782273660008,40.8490104675293,-69
1782273660024,40.68360137939453,-69
1782273660034,40.745052337646484,-69
1782273660045,41.020286560058594,-69
1782273660066,40.63425064086914,-69
1782273660076,41.07651138305664,-69
1782273660086,41.56066131591797,-69
1782273660097,41.175071716308594,-69
1782273660110,40.938209533691406,-69
1782273660120,41.22651290893555,-69
1782273660134,41.119110107421875,-69
1782273660145,40.88222122192383,-69
1782273660155,40.875606536865234,-69
1782273660167,41.1704216003418,-69
1782273660177,40.915863037109375,-69
1782273660189,40.74954605102539,-69
1782273660200,41.13602828979492,-69
1782273660210,40.48247146606445,-69
1782273660221,40.44477462768555,-69
1782273660231,40.890811920166016,-69
1782273660242,40.32213592529297,-69
1782273660253,40.82738494873047,-69
1782273660270,40.4307746887207,-69
1782273660279,40.97153854370117,-69
1782273660290,40.28498458862305,-69
1782273660301,40.728797912597656,-69
1782273660311,40.37022018432617,-69
1782273660321,40.519527435302734,-69
1782273660331,40.859214782714844,-69
1782273660342,40.70254135131836,-69
1782273660352,40.63347244262695,-69
1782273660363,40.47998046875,-69
1782273660373,40.76637268066406,-69
1782273660384,39.75861358642578,-69
1782273660394,40.06853103637695,-70
1782273660404,40.434085845947266,-69
1782273660417,39.752628326416016,-69
1782273660429,40.60826110839844,-69
1782273660439,40.671382904052734,-69
1782273660450,40.54840850830078,-70
1782273660461,40.591163635253906,-69
1782273660473,40.88468551635742,-69
1782273660484,40.647151947021484,-69
1782273660494,40.54998779296875,-69
1782273660504,39.901275634765625,-69
1782273660514,40.547996520996094,-69
1782273660525,40.718170166015625,-69
1782273660536,40.5703010559082,-69
1782273660555,39.963356018066406,-69
1782273660565,40.77156448364258,-69
1782273660578,40.86919021606445,-69
1782273660589,40.59070587158203,-69
1782273660599,41.278594970703125,-69
1782273660608,41.20919418334961,-69
1782273660619,40.686004638671875,-69
1782273660629,41.061317443847656,-69
1782273660638,42.1921501159668,-69
1782273660648,40.95587158203125,-69
1782273660659,41.54196548461914,-69
1782273660670,40.388980865478516,-69
1782273660680,40.924896240234375,-69
1782273660692,40.732810974121094,-69
1782273660701,40.880149841308594,-69
1782273660712,41.0022087097168,-69
1782273660724,40.24503707885742,-69
1782273660735,40.13964080810547,-69
1782273660747,41.408016204833984,-69
1782273660758,42.39409255981445,-69
1782273660769,40.971717834472656,-69
1782273660783,41.629791259765625,-69
1782273660793,40.36625671386719,-69
1782273660803,40.88843536376953,-69
1782273660814,40.95178985595703,-69
1782273660826,41.24755859375,-69
1782273660836,40.78902816772461,-69
1782273660846,40.57402038574219,-69
1782273660856,41.50292205810547,-69
1782273660867,40.640899658203125,-69
1782273660885,40.062767028808594,-69
1782273660895,41.502723693847656,-69
1782273660905,41.216697692871094,-69
1782273660915,41.28880310058594,-69
1782273660926,40.844947814941406,-69
1782273660937,41.190120697021484,-69
1782273660947,39.91059875488281,-69
1782273660958,40.429893493652344,-69
1782273660968,39.913597106933594,-69
1782273660989,41.07088088989258,-69
1782273661000,40.8078498840332,-69
1782273661012,39.97655487060547,-69
1782273661022,40.56467056274414,-69
1782273661032,40.57597351074219,-70
1782273661056,40.6573371887207,-69
1782273661067,40.52339172363281,-69
1782273661077,40.058349609375,-69
1782273661088,40.837772369384766,-69
1782273661099,40.335567474365234,-69
1782273661108,40.477882385253906,-69
1782273661119,39.91075897216797,-69
1782273661129,40.0903205871582,-69
1782273661145,41.20903396606445,-69
1782273661155,40.478416442871094,-69
1782273661167,40.96812057495117,-69
1782273661177,39.79401779174805,-69
1782273661187,40.64250564575195,-69
1782273661197,40.59922790527344,-69
1782273661208,40.58676528930664,-69
1782273661218,40.762939453125,-69
1782273661229,40.850101470947266,-69
1782273661239,40.85512924194336,-69
1782273661249,41.17615509033203,-69
1782273661259,41.063419342041016,-69
1782273661271,40.52539825439453,-69
1782273661282,40.160030364990234,-69
1782273661292,40.990028381347656,-69
1782273661302,40.88865661621094,-69
1782273661313,41.15048599243164,-69
1782273661324,39.564231872558594,-69
1782273661334,41.08191680908203,-69
1782273661345,41.10965347290039,-69
1782273661356,41.250240325927734,-69
1782273661367,40.559513092041016,-69
1782273661378,41.048927307128906,-69
1782273661390,40.88752365112305,-69
1782273661400,41.40576934814453,-69
1782273661411,40.881813049316406,-69
1782273661422,40.88459396362305,-69
1782273661433,40.500431060791016,-69
1782273661447,40.64483642578125,-69
1782273661457,39.6313591003418,-69
1782273661468,39.954315185546875,-69
1782273661479,41.60108184814453,-69
1782273661489,40.94345474243164,-69
1782273661499,40.662986755371094,-69
1782273661509,40.701271057128906,-69
1782273661521,40.445011138916016,-69
1782273661531,40.43436813354492,-69
1782273661552,40.17362594604492,-69
1782273661569,41.316402435302734,-69
1782273661584,40.53330993652344,-69
1782273661603,40.601219177246094,-69
1782273661613,40.8100700378418,-69
1782273661623,39.83277130126953,-69
1782273661633,41.54564666748047,-69
1782273661642,40.69739532470703,-69
1782273661654,40.52680587768555,-69
1782273661664,40.69033432006836,-69
1782273661675,40.594486236572266,-69
1782273661686,40.27015686035156,-69
1782273661696,40.63818359375,-69
1782273661706,40.270565032958984,-69
1782273661717,40.36576461791992,-69
1782273661727,41.118080139160156,-69
1782273661739,41.06132125854492,-69
1782273661749,41.50362777709961,-69
1782273661764,40.660133361816406,-69
1782273661775,41.24961471557617,-69
1782273661785,41.62648010253906,-69
1782273661796,41.39570617675781,-69
1782273661806,41.33293151855469,-69
1782273661817,40.865543365478516,-69
1782273661828,40.970558166503906,-69
1782273661839,40.527015686035156,-69
1782273661849,41.094608306884766,-69
1782273661860,40.33403015136719,-69
1782273661871,40.933494567871094,-69
1782273661881,41.08269500732422,-69
1782273661893,40.9965705871582,-69
1782273661907,40.31495666503906,-69
1782273661918,40.955078125,-69
1782273661928,40.73365783691406,-69
1782273661938,41.146297454833984,-69
1782273661948,41.089569091796875,-69
1782273661959,40.974525451660156,-69
1782273661968,40.92087173461914,-69
1782273661978,40.83220291137695,-69
1782273661989,40.03657150268555,-69
1782273662010,40.24610900878906,-69
1782273662021,40.93156433105469,-69
1782273662031,40.840187072753906,-69
1782273662041,40.73529052734375,-69
1782273662052,40.475345611572266,-69
1782273662063,42.29528045654297,-69
1782273662075,40.20468521118164,-69
1782273662085,40.762672424316406,-69
1782273662095,40.9882698059082,-70
1782273662105,39.76662826538086,-69
1782273662117,40.02908706665039,-70
1782273662127,41.069644927978516,-69
1782273662142,40.990116119384766,-69
1782273662152,40.64607620239258,-69
1782273662164,40.153297424316406,-69
1782273662175,40.723854064941406,-69
1782273662187,40.64490509033203,-70
1782273662198,39.32258224487305,-69
1782273662214,40.706756591796875,-69
1782273662225,40.46560287475586,-69
1782273662236,40.77256774902344,-69
1782273662246,40.85634231567383,-69
1782273662255,40.297698974609375,-69
1782273662267,39.64097595214844,-69
1782273662277,40.091896057128906,-69
1782273662288,40.467105865478516,-69
1782273662299,40.61518478393555,-69
1782273662309,40.15917205810547,-69
1782273662319,41.11159896850586,-69
1782273662331,40.884090423583984,-69
1782273662341,40.54015350341797,-69
1782273662351,40.21493911743164,-69
1782273662362,41.670135498046875,-69
1782273662373,41.449424743652344,-69
1782273662386,40.801204681396484,-69
1782273662398,41.443424224853516,-69
1782273662408,41.35076904296875,-69
1782273662419,40.71269226074219,-69
1782273662429,40.10163879394531,-69
1782273662441,41.42308807373047,-69
1782273662452,41.353004455566406,-69
1782273662463,40.85496520996094,-69
1782273662474,40.8531379699707,-69
1782273662486,41.4278450012207,-69
1782273662497,41.12667465209961,-69
1782273662508,41.119483947753906,-69
1782273662521,41.470027923583984,-69
1782273662531,41.428253173828125,-69
1782273662540,40.60780334472656,-69
1782273662550,40.865604400634766,-69
1782273662561,41.16916275024414,-69
1782273662572,41.65506362915039,-69
1782273662593,40.29534912109375,-69
1782273662604,40.291839599609375,-69
1782273662621,41.363277435302734,-69
1782273662631,41.15018844604492,-69
1782273662642,41.11289978027344,-69
1782273662653,40.04841232299805,-69
1782273662664,41.56745147705078,-69
1782273662674,40.97319412231445,-69
1782273662685,40.377037048339844,-69
1782273662696,39.55308151245117,-69
1782273662707,41.26719665527344,-69
1782273662718,40.348270416259766,-69
1782273662729,40.778953552246094,-70
1782273662741,39.62601089477539,-70
1782273662751,39.929847717285156,-69
1782273662763,40.34143829345703,-69
1782273662775,39.461036682128906,-69
1782273662785,39.77950668334961,-69
1782273662795,41.44347381591797,-69
1782273662806,40.65277099609375,-69
1782273662829,40.091148376464844,-69
1782273662840,40.223812103271484,-69
1782273662850,40.29290008544922,-70
1782273662860,40.15436553955078,-69
1782273662870,40.38735580444336,-69
1782273662880,40.488372802734375,-69
1782273662891,40.60572052001953,-69
1782273662901,40.344112396240234,-69
1782273662911,40.10728073120117,-69
1782273662921,40.611209869384766,-69
1782273662932,40.80827713012695,-69
1782273662943,40.65057373046875,-69
1782273662955,41.084388732910156,-69
1782273662966,40.86223220825195,-69
1782273662975,40.83934783935547,-69
1782273662985,40.922000885009766,-69
1782273662996,40.87207794189453,-69
1782273663007,40.854286193847656,-69
1782273663018,40.42665100097656,-69
1782273663029,41.514163970947266,-69
1782273663040,40.29936218261719,-69
1782273663052,40.881072998046875,-69
1782273663062,40.85649108886719,-69
1782273663072,41.076297760009766,-69
1782273663082,41.12296676635742,-69
1782273663094,40.95420837402344,-69
1782273663106,41.301937103271484,-69
1782273663116,41.08565139770508,-69
1782273663126,41.113792419433594,-69
1782273663137,40.75035858154297,-69
1782273663148,40.86266326904297,-69
1782273663159,40.49855041503906,-69
1782273663169,41.19287872314453,-69
1782273663179,40.20765686035156,-69
1782273663189,41.045997619628906,-69
1782273663200,41.150909423828125,-69
1782273663215,40.905330657958984,-69
1782273663224,40.741668701171875,-69
1782273663239,40.83842086791992,-69
1782273663249,40.122249603271484,-69
1782273663259,39.78633499145508,-69
1782273663269,40.50849914550781,-69
1782273663280,40.69797134399414,-69
1782273663296,40.69718933105469,-69
1782273663306,40.530113220214844,-70
1782273663316,39.841278076171875,-69
1782273663326,40.575138092041016,-69
1782273663335,40.34403991699219,-69
1782273663346,40.888736724853516,-69
1782273663356,39.9070930480957,-69
1782273663367,40.600093841552734,-69
1782273663378,40.37963104248047,-69
1782273663388,39.691715240478516,-69
1782273663397,40.602569580078125,-69
1782273663408,40.59300994873047,-69
1782273663419,39.846858978271484,-69
1782273663428,39.94624328613281,-69
1782273663445,40.617637634277344,-69
1782273663455,40.499271392822266,-69
1782273663465,40.7109375,-69
1782273663476,40.72679901123047,-69
1782273663486,40.569210052490234,-69
1782273663497,40.290550231933594,-69
1782273663507,40.29765319824219,-69
1782273663516,40.291812896728516,-69
1782273663533,40.95630645751953,-69
1782273663545,41.19101333618164,-69
1782273663555,40.641815185546875,-69
1782273663566,40.28855895996094,-69
1782273663577,41.273738861083984,-69
1782273663588,41.426448822021484,-69
1782273663599,40.17338180541992,-69
1782273663610,40.72187423706055,-69
1782273663620,40.67658233642578,-69
1782273663631,40.92121124267578,-69
1782273663641,41.20322799682617,-69
1782273663651,40.09165954589844,-69
1782273663663,40.78657913208008,-69
1782273663673,40.719478607177734,-69
1782273663684,40.01195526123047,-69
1782273663695,42.015052795410156,-69
1782273663706,41.143707275390625,-69
1782273663725,41.29109191894531,-69
1782273663739,40.40732955932617,-69
1782273663757,40.37330627441406,-69
1782273663768,40.766136169433594,-69
1782273663779,41.19241714477539,-69
1782273663792,40.42732620239258,-69
1782273663804,40.67096710205078,-69
1782273663815,40.14311218261719,-69
1782273663825,39.938812255859375,-69
1782273663835,39.618080139160156,-69
1782273663852,40.74905014038086,-69
