time_ms,amp,rssi
1782131484201,13.018773078918457,-69
1782131484208,13.021013259887695,-69
1782131484218,13.039112091064453,-69
1782131484235,13.147993087768555,-69
1782131484237,13.005030632019043,-69
1782131484242,12.752622604370117,-69
1782131484246,12.622307777404785,-69
1782131484249,12.437063217163086,-69
1782131484252,12.425222396850586,-69
1782131484254,12.311800956726074,-69
1782131484257,12.305937767028809,-69
1782131484260,12.081482887268066,-69
1782131484263,12.027314186096191,-69
1782131484265,11.875256538391113,-69
1782131484268,11.923590660095215,-69
1782131484271,11.906843185424805,-69
1782131484274,11.95971965789795,-70
1782131484276,11.862709045410156,-70
1782131484279,12.089975357055664,-69
1782131484282,11.967379570007324,-69
1782131484285,12.211030960083008,-69
1782131484288,12.140600204467773,-69
1782131484290,12.317461967468262,-69
1782131484293,12.126045227050781,-69
1782131484296,12.264201164245605,-69
1782131484299,12.349103927612305,-69
1782131484302,13.409979820251465,-69
1782131484305,12.377058029174805,-69
1782131484308,12.62118148803711,-69
1782131484310,12.568902015686035,-69
1782131484313,12.5972318649292,-69
1782131484316,12.587028503417969,-69
1782131484319,12.658708572387695,-69
1782131484322,12.547493934631348,-69
1782131484325,12.879922866821289,-69
1782131484328,12.671355247497559,-69
1782131484330,12.878268241882324,-69
1782131484333,12.661051750183105,-69
1782131484336,12.846787452697754,-69
1782131484339,14.175073623657227,-69
1782131484342,12.708272933959961,-69
1782131484344,12.537142753601074,-68
1782131484347,12.784708976745605,-69
1782131484350,12.610339164733887,-69
1782131484353,12.583564758300781,-69
1782131484356,12.763035774230957,-69
1782131484358,12.411680221557617,-69
1782131484361,12.425721168518066,-69
1782131484363,13.9180326461792,-69
1782131484366,12.330177307128906,-69
1782131484369,12.106878280639648,-69
1782131484372,12.243592262268066,-69
1782131484375,12.080729484558105,-69
1782131484377,12.027789115905762,-69
1782131484380,11.842245101928711,-69
1782131484383,11.756521224975586,-69
1782131484386,11.846078872680664,-69
1782131484388,11.850934982299805,-69
1782131484391,11.603304862976074,-69
1782131484393,11.215409278869629,-69
1782131484396,11.654397964477539,-69
1782131484399,11.440742492675781,-69
1782131484401,11.460711479187012,-69
1782131484404,11.294918060302734,-70
1782131484407,11.490996360778809,-69
1782131484409,11.326774597167969,-70
1782131484412,11.207124710083008,-69
1782131484415,11.17977523803711,-69
1782131484418,11.245526313781738,-70
1782131484420,11.082269668579102,-69
1782131484423,11.089105606079102,-69
1782131484426,11.117467880249023,-69
1782131484428,9.735223770141602,-69
1782131484431,10.897040367126465,-69
1782131484433,10.953705787658691,-70
1782131484436,11.425347328186035,-69
1782131484438,9.452984809875488,-69
1782131484441,11.050642013549805,-70
1782131484444,10.901787757873535,-69
1782131484446,10.992981910705566,-69
1782131484449,10.933855056762695,-69
1782131484451,11.080617904663086,-69
1782131484454,9.4636869430542,-70
1782131484457,10.988139152526855,-69
1782131484459,10.809502601623535,-70
1782131484462,10.910059928894043,-70
1782131484465,10.969834327697754,-69
