time_ms,amp,rssi
1782291487123,61.856781005859375,-65
1782291487129,63.6605339050293,-65
1782291487133,66.74879455566406,-65
1782291487137,66.88006591796875,-65
1782291487141,66.59790802001953,-65
1782291487144,65.66224670410156,-65
1782291487147,63.13685607910156,-66
1782291487151,61.221473693847656,-66
1782291487154,58.847633361816406,-66
1782291487157,56.06710433959961,-67
1782291487160,54.881832122802734,-66
1782291487163,54.13777160644531,-66
1782291487166,55.2021484375,-66
1782291487169,58.69175720214844,-66
1782291487173,59.270572662353516,-66
1782291487176,58.99367904663086,-66
1782291487179,58.227088928222656,-66
1782291487182,56.08056640625,-66
1782291487185,53.866371154785156,-66
1782291487189,44.508697509765625,-67
1782291487192,43.10470199584961,-67
1782291487195,40.29255676269531,-68
1782291487198,40.037376403808594,-68
1782291487201,37.8503303527832,-68
1782291487204,36.277679443359375,-68
1782291487207,34.998538970947266,-69
1782291487210,34.141475677490234,-68
1782291487213,34.29198455810547,-69
1782291487216,33.97446060180664,-69
1782291487219,34.978363037109375,-68
1782291487222,35.788482666015625,-68
1782291487225,35.663902282714844,-69
1782291487228,36.840660095214844,-68
1782291487232,37.848976135253906,-68
1782291487235,38.49296188354492,-68
1782291487238,39.112701416015625,-68
1782291487241,40.07451248168945,-67
1782291487244,39.782073974609375,-67
1782291487247,39.460365295410156,-68
1782291487250,40.030921936035156,-67
1782291487254,39.38475036621094,-68
1782291487257,40.45103073120117,-67
1782291487260,39.735416412353516,-68
1782291487263,38.76454162597656,-68
1782291487266,38.24379348754883,-68
1782291487269,38.065528869628906,-69
1782291487272,39.227684020996094,-68
1782291487275,40.689964294433594,-68
1782291487278,43.419647216796875,-67
1782291487281,44.131553649902344,-67
1782291487284,44.852439880371094,-67
1782291487287,51.278751373291016,-67
1782291487290,53.17702865600586,-67
1782291487293,54.086036682128906,-67
1782291487297,55.53782653808594,-66
1782291487300,55.76670455932617,-66
1782291487303,50.2395133972168,-67
1782291487307,53.94633483886719,-67
1782291487310,52.9957160949707,-67
1782291487313,46.351016998291016,-67
1782291487316,46.111968994140625,-67
1782291487319,44.16532516479492,-68
1782291487322,45.13369369506836,-67
1782291487326,44.54718017578125,-67
1782291487329,43.653053283691406,-67
1782291487332,42.25748825073242,-68
1782291487335,41.72907257080078,-68
1782291487338,40.964725494384766,-68
1782291487341,41.283241271972656,-68
1782291487344,40.706729888916016,-68
1782291487347,41.40004348754883,-68
1782291487350,41.67115020751953,-68
1782291487353,41.80946350097656,-68
1782291487357,40.840370178222656,-68
1782291487360,39.046932220458984,-68
1782291487363,38.65887451171875,-68
1782291487366,37.758628845214844,-69
1782291487369,36.88103103637695,-69
1782291487372,37.37674331665039,-69
1782291487375,37.57935333251953,-68
1782291487378,39.266265869140625,-68
1782291487381,38.73371124267578,-68
1782291487384,39.62755584716797,-68
1782291487387,39.64192199707031,-68
1782291487390,40.594200134277344,-68
1782291487393,40.483299255371094,-68
1782291487396,39.67445755004883,-68
1782291487399,39.4781608581543,-68
1782291487402,39.89408493041992,-68
1782291487406,41.72866439819336,-68
1782291487409,42.30986404418945,-67
1782291487412,42.13446044921875,-68
1782291487415,42.33052444458008,-67
1782291487418,41.788856506347656,-67
1782291487421,42.61836242675781,-67
1782291487424,43.16252136230469,-67
1782291487428,43.76099395751953,-67
1782291487431,50.85344314575195,-67
1782291487434,52.41462707519531,-67
1782291487437,52.960845947265625,-67
1782291487440,55.03063201904297,-67
1782291487443,54.98779296875,-67
1782291487446,55.965980529785156,-67
1782291487450,54.81724166870117,-67
1782291487453,54.6618766784668,-67
1782291487456,47.00520324707031,-67
1782291487459,45.77302932739258,-67
1782291487462,45.50492858886719,-67
1782291487465,49.62821960449219,-67
1782291487469,41.866092681884766,-67
1782291487472,42.107627868652344,-67
1782291487475,48.85859680175781,-67
1782291487478,48.106327056884766,-67
1782291487481,42.24934005737305,-67
1782291487484,46.73905944824219,-67
1782291487486,41.63165283203125,-66
1782291487489,47.44935607910156,-66
1782291487492,41.8254508972168,-67
1782291487495,47.59436798095703,-66
1782291487509,49.32746887207031,-66
1782291487520,43.12723922729492,-67
1782291487533,42.315189361572266,-67
1782291487542,43.114097595214844,-67
1782291487553,43.1489372253418,-67
1782291487563,42.68246841430664,-67
1782291487574,43.242218017578125,-67
1782291487585,47.99383544921875,-67
1782291487596,43.63515090942383,-67
1782291487606,41.76569747924805,-67
1782291487633,40.35504913330078,-67
1782291487643,39.8349723815918,-68
1782291487653,38.01731872558594,-68
1782291487663,37.13378143310547,-68
1782291487673,35.853424072265625,-68
1782291487683,33.890655517578125,-68
1782291487694,33.70970916748047,-69
1782291487711,33.54296875,-68
1782291487721,34.71142578125,-68
1782291487732,35.83475112915039,-67
1782291487742,39.55326461791992,-67
1782291487752,49.28567886352539,-66
1782291487781,59.58056640625,-65
1782291487793,58.140594482421875,-65
1782291487804,59.53230285644531,-65
1782291487814,60.392250061035156,-65
1782291487826,57.538841247558594,-66
1782291487839,54.1273078918457,-66
1782291487849,51.16671371459961,-66
1782291487859,50.539608001708984,-67
1782291487869,51.82729721069336,-66
1782291487883,51.417232513427734,-66
1782291487893,52.05137252807617,-66
1782291487904,54.25615692138672,-66
1782291487914,54.31266784667969,-66
1782291487941,52.19749069213867,-67
1782291487951,51.2307014465332,-67
1782291487962,51.59939956665039,-67
1782291487973,51.484188079833984,-66
1782291487985,53.950252532958984,-66
1782291487996,54.762874603271484,-66
1782291488007,55.815773010253906,-66
1782291488016,56.88682174682617,-66
1782291488044,53.892520904541016,-67
1782291488055,53.8480110168457,-67
1782291488066,52.92829132080078,-67
1782291488076,52.91312026977539,-67
1782291488090,55.28840255737305,-66
1782291488104,54.909141540527344,-67
1782291488115,55.18940734863281,-67
1782291488125,54.510231018066406,-67
1782291488145,43.98180389404297,-67
1782291488157,52.758750915527344,-67
1782291488167,59.70717239379883,-66
1782291488180,64.95423889160156,-65
1782291488191,64.83606719970703,-65
1782291488200,64.22156524658203,-65
1782291488211,64.8674087524414,-65
1782291488231,62.75075912475586,-65
1782291488242,59.676448822021484,-65
1782291488252,42.79743194580078,-67
1782291488262,42.08268737792969,-67
1782291488272,40.134891510009766,-67
1782291488283,42.97102355957031,-67
1782291488293,43.69733428955078,-67
1782291488303,43.35068130493164,-67
1782291488313,39.622005462646484,-68
1782291488324,39.10425567626953,-68
1782291488335,39.303958892822266,-67
1782291488345,41.88526153564453,-67
1782291488355,50.28012466430664,-66
1782291488366,54.67797088623047,-66
1782291488377,58.972415924072266,-65
1782291488398,62.827396392822266,-65
1782291488408,62.148406982421875,-65
1782291488420,60.60247802734375,-65
1782291488430,57.49702835083008,-66
1782291488441,53.616695404052734,-66
1782291488454,51.098045349121094,-66
1782291488474,50.6627311706543,-66
1782291488485,52.27521514892578,-66
1782291488497,55.07057189941406,-66
1782291488507,54.7868537902832,-66
1782291488520,55.165714263916016,-66
1782291488530,55.20204162597656,-66
1782291488542,53.68272399902344,-67
1782291488554,52.19692611694336,-67
1782291488566,42.73996353149414,-67
1782291488576,42.770206451416016,-67
1782291488587,39.33000183105469,-68
1782291488596,37.778804779052734,-68
1782291488608,36.55360794067383,-68
1782291488617,37.028594970703125,-68
1782291488628,38.760799407958984,-68
1782291488639,40.16731262207031,-68
1782291488654,41.063255310058594,-68
1782291488669,41.10612487792969,-68
1782291488679,40.90800857543945,-68
1782291488690,39.7747688293457,-68
1782291488707,38.32513427734375,-68
1782291488717,37.01748275756836,-69
1782291488726,34.68247985839844,-70
1782291488738,33.117828369140625,-70
1782291488750,31.867258071899414,-70
1782291488761,32.07911682128906,-70
1782291488771,32.9591178894043,-70
1782291488782,33.743919372558594,-70
1782291488794,34.70825958251953,-70
1782291488805,35.53589630126953,-70
1782291488819,35.67658615112305,-70
1782291488828,35.46986389160156,-69
1782291488838,35.53731918334961,-69
1782291488853,35.373023986816406,-69
1782291488864,35.57876205444336,-69
1782291488875,33.93970489501953,-69
1782291488885,33.753047943115234,-69
1782291488896,32.58168029785156,-70
1782291488906,31.464021682739258,-70
1782291488916,30.81215476989746,-70
1782291488926,30.270057678222656,-70
1782291488940,28.760568618774414,-70
1782291488960,29.291027069091797,-70
1782291488984,28.598011016845703,-70
1782291488993,28.723237991333008,-70
1782291489002,28.69974136352539,-70
1782291489012,27.667463302612305,-70
1782291489023,26.520599365234375,-70
1782291489032,26.46512794494629,-71
1782291489041,24.58863639831543,-71
1782291489050,24.45870018005371,-71
1782291489060,23.637554168701172,-72
1782291489070,22.619089126586914,-72
1782291489079,21.84671401977539,-72
1782291489090,20.824722290039062,-73
1782291489116,19.93475914001465,-73
1782291489125,19.235286712646484,-73
1782291489134,19.645065307617188,-73
1782291489145,20.427143096923828,-73
1782291489156,20.560327529907227,-73
1782291489170,21.8035945892334,-73
1782291489179,22.365785598754883,-73
1782291489189,23.14273452758789,-72
1782291489202,24.30908966064453,-72
1782291489214,24.326566696166992,-72
1782291489225,24.0330753326416,-72
1782291489234,24.911653518676758,-73
1782291489246,23.722951889038086,-72
1782291489273,22.121437072753906,-73
1782291489281,21.95642852783203,-73
1782291489292,21.847660064697266,-73
1782291489302,22.067323684692383,-73
1782291489312,24.065601348876953,-73
1782291489323,23.983123779296875,-72
1782291489334,25.917102813720703,-71
1782291489344,27.588163375854492,-71
1782291489370,30.052759170532227,-71
1782291489382,30.321819305419922,-71
1782291489392,31.620929718017578,-71
1782291489402,31.54658317565918,-71
1782291489411,28.98474884033203,-72
1782291489421,26.080406188964844,-72
