time_ms,amp,rssi
1782155153946,30.293045043945312,-49
1782155153964,30.269800186157227,-49
1782155153987,29.959299087524414,-49
1782155154007,30.296825408935547,-49
1782155154030,30.007108688354492,-49
1782155154050,30.39235496520996,-49
1782155154075,30.572935104370117,-49
1782155154096,30.0861873626709,-49
1782155154119,30.459228515625,-49
1782155154142,30.369279861450195,-49
1782155154164,33.72719955444336,-49
1782155154186,30.069644927978516,-49
1782155154212,30.0579833984375,-49
1782155154236,30.39487648010254,-49
1782155154256,30.398296356201172,-49
1782155154285,30.263689041137695,-49
1782155154302,30.34734535217285,-49
1782155154329,30.26457405090332,-49
1782155154351,30.82050323486328,-49
1782155154377,30.40357780456543,-49
1782155154395,30.647518157958984,-49
1782155154412,30.440977096557617,-49
1782155154432,30.682960510253906,-49
1782155154448,30.755653381347656,-49
1782155154469,30.662094116210938,-49
1782155154491,30.351781845092773,-49
1782155154506,30.60328483581543,-49
1782155154526,30.49579620361328,-49
1782155154542,30.822750091552734,-49
1782155154560,30.781261444091797,-49
1782155154580,30.815811157226562,-49
1782155154599,30.28993797302246,-49
1782155154620,30.317909240722656,-49
1782155154643,30.699382781982422,-49
1782155154665,30.716873168945312,-49
1782155154697,30.37477684020996,-48
1782155154724,30.559572219848633,-49
1782155154748,31.9058780670166,-49
1782155154767,38.263511657714844,-49
1782155154789,30.531261444091797,-49
1782155154811,30.680065155029297,-49
1782155154836,30.5948543548584,-49
1782155154859,30.690975189208984,-49
1782155154876,30.61112403869629,-48
1782155154902,31.11625862121582,-49
1782155154921,30.938899993896484,-49
1782155154940,31.178909301757812,-49
1782155154967,30.71456527709961,-49
1782155154998,30.660396575927734,-49
1782155155021,30.820514678955078,-49
1782155155056,30.6296329498291,-49
1782155155078,30.987613677978516,-49
1782155155090,30.964111328125,-49
1782155155122,30.6186466217041,-49
1782155155151,30.872541427612305,-49
1782155155175,30.585559844970703,-49
1782155155195,30.603857040405273,-49
1782155155217,30.72404670715332,-49
1782155155235,30.577106475830078,-49
1782155155262,30.613222122192383,-49
1782155155282,30.57209014892578,-49
1782155155303,30.661134719848633,-49
1782155155325,30.98314094543457,-49
1782155155362,30.922595977783203,-49
1782155155380,30.8321590423584,-49
1782155155408,30.592208862304688,-48
1782155155433,30.969152450561523,-49
1782155155464,30.656814575195312,-48
1782155155497,31.000089645385742,-48
1782155155520,32.242332458496094,-49
1782155155543,31.054534912109375,-49
1782155155564,30.79279327392578,-48
1782155155583,30.511722564697266,-48
1782155155602,30.8671875,-48
1782155155621,30.38555335998535,-48
1782155155643,30.81285858154297,-49
1782155155663,30.893287658691406,-49
1782155155691,30.955097198486328,-49
1782155155712,30.868247985839844,-49
1782155155732,30.930578231811523,-49
1782155155762,30.909587860107422,-49
1782155155789,30.674705505371094,-49
1782155155812,30.802043914794922,-48
1782155155846,30.94454002380371,-49
1782155155871,30.99622917175293,-49
1782155155896,30.86998176574707,-49
1782155155922,30.80576515197754,-49
1782155155954,30.7280330657959,-49
1782155155980,31.09035301208496,-49
1782155156008,30.529052734375,-48
1782155156024,30.696514129638672,-49
1782155156058,30.78882598876953,-49
1782155156083,30.951730728149414,-48
1782155156107,30.697729110717773,-49
1782155156132,31.135251998901367,-49
1782155156155,31.022140502929688,-49
1782155156181,30.712308883666992,-48
1782155156202,30.74958610534668,-49
1782155156231,30.995403289794922,-49
1782155156251,30.756441116333008,-49
1782155156276,30.849821090698242,-49
1782155156300,30.81596565246582,-49
1782155156326,31.099365234375,-48
