time_ms,amp,rssi
1782128922226,8.358246803283691,-72
1782128922236,8.270517349243164,-72
1782128922246,8.369209289550781,-72
1782128922256,10.481209754943848,-72
1782128922266,8.087169647216797,-72
1782128922276,7.974392890930176,-72
1782128922286,7.86359167098999,-72
1782128922296,7.838881492614746,-73
1782128922306,7.814707279205322,-73
1782128922316,7.319616794586182,-73
1782128922326,7.2959885597229,-74
1782128922336,7.073936939239502,-74
1782128922346,7.059482097625732,-74
1782128922356,6.964397430419922,-74
1782128922366,6.803358554840088,-74
1782128922376,6.928784370422363,-75
1782128922386,6.716361045837402,-76
1782128922396,8.337263107299805,-76
1782128922406,6.894986152648926,-76
1782128922416,6.643162727355957,-77
1782128922426,6.714880466461182,-77
1782128922436,6.689884185791016,-77
1782128922446,6.805795669555664,-77
1782128922456,6.7883620262146,-77
1782128922466,6.841464996337891,-77
1782128922476,6.891684055328369,-77
1782128922486,7.152997970581055,-77
1782128922496,6.961477279663086,-77
1782128922506,7.089600563049316,-77
1782128922516,6.99122953414917,-76
1782128922526,6.985312461853027,-76
1782128922536,6.814702033996582,-76
1782128922546,6.993185997009277,-76
1782128922556,6.910269737243652,-77
1782128922566,6.897749423980713,-76
1782128922576,6.9278645515441895,-76
1782128922586,6.957756519317627,-76
1782128922596,6.92746114730835,-76
1782128922606,6.711625099182129,-76
1782128922616,6.745116710662842,-76
1782128922626,6.507917404174805,-76
1782128922636,6.338749408721924,-76
1782128922646,6.2818827629089355,-76
1782128922656,6.339676380157471,-76
1782128922666,6.085806369781494,-76
1782128922676,5.995550632476807,-76
1782128922686,5.940872669219971,-76
1782128922696,5.7219953536987305,-76
1782128922706,5.732297897338867,-76
1782128922716,5.550625801086426,-76
1782128922726,5.698319911956787,-76
1782128922736,5.545171737670898,-76
1782128922746,5.8234477043151855,-76
1782128922756,5.699311256408691,-75
1782128922766,5.996913909912109,-75
1782128922776,6.1502766609191895,-74
1782128922786,6.318238258361816,-74
1782128922796,6.497852325439453,-74
1782128922806,6.824139595031738,-73
1782128922816,7.020448684692383,-72
1782128922826,7.14448881149292,-72
1782128922836,7.539878845214844,-72
1782128922846,7.6207380294799805,-72
1782128922856,7.767358779907227,-71
1782128922866,7.886017322540283,-71
1782128922876,8.254050254821777,-71
1782128922886,8.327614784240723,-71
1782128922896,8.534534454345703,-71
1782128922906,8.218389511108398,-71
1782128922916,8.469581604003906,-71
1782128922926,8.36098861694336,-71
1782128922936,8.289753913879395,-71
1782128922946,8.267126083374023,-71
1782128922956,8.229283332824707,-71
1782128922966,8.396059036254883,-71
1782128922976,8.245342254638672,-71
1782128922986,8.4485445022583,-71
1782128922996,8.457504272460938,-71
1782128923006,8.382840156555176,-71
1782128923016,8.300713539123535,-71
1782128923026,8.245831489562988,-71
1782128923036,8.356884956359863,-71
1782128923046,8.253127098083496,-71
1782128923056,8.533464431762695,-71
1782128923066,8.493142127990723,-71
1782128923076,8.434004783630371,-71
1782128923086,8.567229270935059,-71
1782128923096,8.37287712097168,-70
1782128923106,8.426499366760254,-71
1782128923116,8.291666984558105,-70
1782128923126,8.8910493850708,-71
1782128923136,8.495323181152344,-71
1782128923146,8.704558372497559,-71
1782128923156,8.899380683898926,-71
1782128923166,8.824213981628418,-71
1782128923176,10.60286808013916,-71
1782128923186,10.783159255981445,-71
1782128923196,10.661062240600586,-70
1782128923206,11.304121971130371,-70
1782128923216,11.193099975585938,-70
1782128923226,11.437606811523438,-69
1782128923236,11.998887062072754,-69
1782128923246,11.81069278717041,-69
1782128923256,12.159789085388184,-68
1782128923266,12.260306358337402,-68
1782128923276,12.435505867004395,-68
1782128923286,12.640251159667969,-68
1782128923296,12.82734203338623,-68
1782128923306,12.53243637084961,-68
1782128923316,12.436247825622559,-68
1782128923326,12.329623222351074,-68
1782128923336,12.216944694519043,-68
1782128923346,12.129495620727539,-68
1782128923356,12.101402282714844,-68
1782128923366,12.10721206665039,-69
1782128923376,12.273283958435059,-68
1782128923386,12.899310111999512,-69
1782128923396,12.698731422424316,-69
1782128923406,12.599087715148926,-69
1782128923416,12.544681549072266,-69
1782128923426,12.606054306030273,-69
1782128923436,13.246441841125488,-69
1782128923446,12.451687812805176,-69
1782128923456,12.34839916229248,-69
1782128923466,12.200736999511719,-69
1782128923476,11.698637962341309,-69
1782128923486,11.484827041625977,-70
1782128923496,11.159334182739258,-70
1782128923506,11.186868667602539,-70
1782128923516,11.10871410369873,-70
1782128923526,11.046102523803711,-70
1782128923536,10.999476432800293,-70
1782128923546,10.941553115844727,-70
1782128923556,11.127382278442383,-70
1782128923566,11.235323905944824,-71
1782128923576,11.058984756469727,-71
1782128923586,11.154584884643555,-70
1782128923596,11.387478828430176,-71
1782128923606,11.419648170471191,-71
1782128923616,11.161504745483398,-71
1782128923626,10.969676971435547,-71
1782128923636,11.32152271270752,-71
1782128923646,11.401054382324219,-71
